PRIMARY_KEY,REP_DATE,REP_TIME,LOCATION,X_COORDINATE,Y_COORDINATE,APD_sector,CouncilDistrict,county_description,ZIP,CENSUS_TRACT,RACE_KNOWN,Reason for Stop – TCOLE form,SEX,APD_RACE_DESC,Person Search YN,Search Based On,Search Found
20181051303,04/15/2018,1859,4200 MANOR RD,3130565,10079159,BA,Council District 9,TRAVIS COUNTY,78723,3.06,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,NO,,
20181021830,04/12/2018,2343,FM 969 RD / ED BLUESTEIN BLVD SVRD NB,3138780,10077691,CH,Council District 1,TRAVIS COUNTY,78724,22.08,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,PROBABLE CAUSE,CASH
2018111669,01/11/2018,2245,TILLERY ST / GONZALES ST,3126179,10067678,CH,Council District 3,TRAVIS COUNTY,78702,9.02,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018210104,01/21/2018,503,5200 E BEN WHITE BLVD SVRD WB,3120478,10051320,HE,Council District 3,TRAVIS COUNTY,78741,23.13,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,CASH
2018790002,03/20/2018,48,N IH 35 NB TO AIRPORT RAMP / AIRPORT NB TO IH 35 SV NB RAMP,3122936,10083047,BA,Council District 9,TRAVIS COUNTY,78722,3.07,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
2018400078,02/09/2018,59,E ST JOHNS AVE / N IH 35 SVRD NB,3126097,10094499,ID,Council District 4,TRAVIS COUNTY,78752,18.12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,BLACK,NO,,
2018121762,01/12/2018,2317,100 BLOCK CHALMERS AVE,3119538,10067323,GE,Council District 3,TRAVIS COUNTY,78702,9.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,CASH
2018860464,03/27/2018,956,9500 N IH 35 SB,3130977,10104376,ED,Council District 4,TRAVIS COUNTY,78753,18.06,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
20181071239,04/17/2018,1903,RED RIVER ST / E CESAR CHAVEZ ST,3115631,10068498,GE,Council District 9,TRAVIS COUNTY,78701,11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,PROBABLE CAUSE,DRUGS
2018101558,01/11/2018,1,1211 W 6TH ST,3109314,10072503,BA,Council District 9,TRAVIS COUNTY,78703,12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
201840715,01/04/2018,1331,5400 MANOR RD,3132233,10083209,ID,Council District 1,TRAVIS COUNTY,78723,21.06,,Moving Traffic Violation,M,BLACK,NO,,
2018851018,03/26/2018,1640,WOODWARD ST / S IH 35 SVRD NB,3113331,10054344,HE,Council District 3,TRAVIS COUNTY,78741,23.07,,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
2018351322,02/04/2018,2311,3000 MANCHACA RD,3102077,10060924,DA,Council District 5,TRAVIS COUNTY,78704,20.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018371342,02/06/2018,2207,MILES AVE / CANNONLEAGUE DR,3095959,10047556,DA,Council District 5,TRAVIS COUNTY,78745,17.13,,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
2018611071,03/02/2018,1506,2400 S IH 35 SVRD NB,3115022,10057787,HE,Council District 3,TRAVIS COUNTY,78741,23.07,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,NO,,
20181321604,05/12/2018,2043,5700 AIRPORT BLVD,3123372,10089842,ID,Council District 4,TRAVIS COUNTY,78751,15.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20181541389,06/03/2018,2055,AIRPORT BLVD / E 12TH ST,3127641,10074266,CH,Council District 1,TRAVIS COUNTY,78721,8.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20181221052,05/02/2018,1600,9117 ANDERSON MILL RD,3100701,10137113,AD,Council District 6,WILLIAMSON COUNTY,78729,204.06,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,NO,,
20181361865,05/16/2018,2156,3100 MANOR RD,3126044,10077753,BA,Council District 1,TRAVIS COUNTY,78723,3.06,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,NO,,
20181171185,04/27/2018,1520,2200 E BEN WHITE BLVD EB,3115339,10051822,FR,Council District 2,TRAVIS COUNTY,78744,24.11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181340496,05/14/2018,949,5204 BERKMAN DR,3128122,10084766,ID,Council District 4,TRAVIS COUNTY,78723,21.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,PROBABLE CAUSE,NOTHING
20181360207,05/16/2018,430,800 AIRPORT BLVD,3130161,10066576,CH,Council District 3,TRAVIS COUNTY,78702,21.11,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181311775,05/11/2018,2146,3800 AIRPORT BLVD,3125308,10078120,CH,Council District 9,TRAVIS COUNTY,78722,4.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20181231562,05/03/2018,2014,BOOKER AVE / PROVIDENCE AVE,3127855,10092899,ID,Council District 4,TRAVIS COUNTY,78752,18.12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,NOTHING
20181670020,06/16/2018,10,CARPENTER AVE / N LAMAR BLVD,3127146,10103864,ED,Council District 4,TRAVIS COUNTY,78753,18.06,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181441686,05/24/2018,2211,8628 MANCHACA RD,3091596,10040252,FR,Council District 5,TRAVIS COUNTY,78748,17.47,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181531886,06/02/2018,2352,BRANCHWOOD DR / BENDRIDGE TRL,3110374,10040015,FR,Council District 2,TRAVIS COUNTY,78744,24.27,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,PROBABLE CAUSE,DRUGS
20181161064,04/26/2018,1713,1500 E ANDERSON LN SVRD WB,3131814,10094665,ID,Council District 1,TRAVIS COUNTY,78754,18.34,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,NO,,
20181310204,05/11/2018,232,800 W 6TH ST,3111738,10071612,GE,Council District 9,TRAVIS COUNTY,78701,11,,Moving Traffic Violation,M,WHITE,NO,,
20181171845,04/27/2018,2108,AIRPORT BLVD / ROWOOD RD,3124153,10082378,BA,Council District 9,TRAVIS COUNTY,78722,3.07,,Moving Traffic Violation,M,BLACK,NO,,
20181520439,06/01/2018,744,1200 W LIVE OAK ST,3107299,10063006,DA,Council District 9,TRAVIS COUNTY,78704,13.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,DRUGS
20181452011,05/25/2018,2304,1200 BARBARA JORDAN BLVD,3124570,10085297,BA,Council District 9,TRAVIS COUNTY,78723,3.06,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,OTHER
20181621485,06/11/2018,2045,E BRAKER LN / DESSAU RD,3139912,10111093,ED,Council District 1,TRAVIS COUNTY,78754,18.34,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181521083,06/01/2018,1429,8100 N MOPAC EXPY,3113424,10106210,BA,,,,,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181181684,04/28/2018,2209,1500 CROSSING PL,3123227,10058967,HE,Council District 3,TRAVIS COUNTY,78741,23.17,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,CASH
20181671917,06/17/2018,8,4700 SPICEWOOD SPRINGS RD,3107236,10109967,BA,Council District 10,TRAVIS COUNTY,78759,17.06,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181621815,06/12/2018,6,13000 N IH 35 SVRD SB,3134503,10124881,ED,Council District 7,TRAVIS COUNTY,78753,18.48,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,INCIDENTAL TO ARREST,OTHER
20181590032,06/08/2018,19,1400 NEWFIELD LN,3107503,10076531,BA,Council District 9,TRAVIS COUNTY,78703,16.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181631964,06/12/2018,2252,700 W STASSNEY LN,3102571,10048868,DA,Council District 2,TRAVIS COUNTY,78745,24.1,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,PROBABLE CAUSE,DRUGS
20181241823,05/04/2018,2220,E BRAKER LN / POLLYANNA AVE,3134217,10110940,ED,Council District 7,TRAVIS COUNTY,78753,18.24,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,CONTRABAND/EVIDENCE IN PLAIN VIEW,DRUGS
20181240165,05/04/2018,308,6200 LOYOLA LN,3143028,10083917,CH,Council District 1,TRAVIS COUNTY,78724,22.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,NOTHING
20181592062,06/08/2018,2354,LYONS RD / N PLEASANT VALLEY RD,3125275,10069546,CH,Council District 3,TRAVIS COUNTY,78702,8.01,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20181110466,04/21/2018,831,2015 E RIVERSIDE DR,3119270,10060529,HE,Council District 3,TRAVIS COUNTY,78741,23.16,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,NO,,
20181180245,04/28/2018,527,4200 ED BLUESTEIN BLVD SB,3138006,10075147,CH,Council District 1,TRAVIS COUNTY,78721,21.1,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,INCIDENTAL TO ARREST,CASH
20181311900,05/12/2018,52,5800 SPEYSIDE DR,3154386,10107306,CH,Council District 1,TRAVIS COUNTY,78653,18.56,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181291795,05/09/2018,2239,7800 N CAPITAL OF TEXAS HWY SB,3102027,10110350,AD,Council District 10,TRAVIS COUNTY,78750,17.16,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20182030134,07/22/2018,128,600 FLOURNOY DR,3102231,10046995,FR,Council District 2,TRAVIS COUNTY,78745,24.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,PROBABLE CAUSE,DRUGS
20181981913,07/17/2018,2350,4500 AIRPORT BLVD,3122449,10083809,BA,Council District 9,TRAVIS COUNTY,78751,3.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
20182311481,08/19/2018,2323,JENNIFER LN / GEORGIAN DR,3126474,10100697,ED,Council District 4,TRAVIS COUNTY,78753,18.06,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181981878,07/18/2018,131,1700 S CONGRESS AVE,3111906,10063028,DA,Council District 9,TRAVIS COUNTY,78704,13.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
20182121692,07/31/2018,2243,3700 S MOPAC EXPY SVRD NB,3094588,10062118,DA,Council District 8,TRAVIS COUNTY,78746,19.17,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20182220933,08/10/2018,1347,900 BLOCK FAIRFIELD DR,3125954,10103112,ED,Council District 4,TRAVIS COUNTY,78758,18.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,INCIDENTAL TO ARREST,OTHER
20181920147,07/11/2018,433,619 RED RIVER ST,,,,,,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,WEAPONS
20181980177,07/17/2018,412,9200 BURNET RD,3118657,10110081,AD,Council District 7,TRAVIS COUNTY,78758,18.49,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20182210024,08/09/2018,12,11700 TEDFORD ST,3132307,10113911,ED,Council District 7,TRAVIS COUNTY,78753,18.24,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,WHITE,YES,PROBABLE CAUSE,NOTHING
20181751497,06/24/2018,2256,1445 NASH HERNANDEZ SR DR,,,,,,,,,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
20182001591,07/19/2018,2031,303 W 15TH ST,3114313,10074184,BA,Council District 9,TRAVIS COUNTY,78701,7,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,HISPANIC OR LATINO,NO,,
20182321526,08/20/2018,1853,2600 BLOCK SANTA ROSA ST,3123854,10066859,CH,Council District 3,TRAVIS COUNTY,78702,9.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,PROBABLE CAUSE,DRUGS
20182040577,07/23/2018,1115,100 N IH 35 SVRD NB,3116574,10068303,GE,Council District 3,TRAVIS COUNTY,78702,9.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181861575,07/05/2018,1503,7114 N IH 35 SVRD SB,3125687,10094562,ID,Council District 4,TRAVIS COUNTY,78752,15.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,PROBABLE CAUSE,NOTHING
20181862100,07/05/2018,2013,12307 DESSAU RD,3143249,10114787,ED,Council District 1,TRAVIS COUNTY,78754,18.42,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20182211297,08/09/2018,2109,6903 COLONY PARK DR,3145289,10083462,CH,Council District 1,TRAVIS COUNTY,78724,22.02,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Violation of law other than traffic,M,BLACK,YES,PROBABLE CAUSE,NOTHING
20182181894,08/06/2018,2339,416 W CESAR CHAVEZ ST,3112446,10069517,GE,Council District 9,TRAVIS COUNTY,78701,11,,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
20182070648,07/26/2018,1049,9616 N LAMAR BLVD,3128359,10107000,ED,Council District 4,TRAVIS COUNTY,78758,18.22,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20182021311,07/21/2018,1731,LOYOLA LN / CRYSTALBROOK DR,3142069,10084086,CH,Council District 1,TRAVIS COUNTY,78724,22.01,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181990578,07/18/2018,1006,2700 ROGGE LN,3132931,10084743,ID,Council District 1,TRAVIS COUNTY,78723,21.12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,BLACK,YES,PROBABLE CAUSE,NOTHING
20183440022,12/10/2018,132,1000 W STASSNEY LN,3101004,10049538,DA,Council District 2,TRAVIS COUNTY,78745,24.1,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20183421738,12/09/2018,136,WEBBERVILLE RD / SPRINGDALE RD,3131295,10074101,CH,Council District 1,TRAVIS COUNTY,78721,21.09,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,BLACK,YES,INCIDENTAL TO ARREST,OTHER
20182861289,10/13/2018,1809,6414 N LAMAR BLVD,3120158,10094187,ID,Council District 7,TRAVIS COUNTY,78757,15.05,,Moving Traffic Violation,M,WHITE,NO,,
2018730254,03/14/2018,403,E BRAKER LN / N IH 35 SVRD NB,3134581,10110841,ED,Council District 1,TRAVIS COUNTY,78753,18.32,,Moving Traffic Violation,F,BLACK,NO,,
20183350273,12/01/2018,436,9001 N IH 35 SVRD NB,3130483,10102366,ED,Council District 4,TRAVIS COUNTY,78753,18.13,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20182941178,10/21/2018,1805,1005 W STASSNEY LN,3101057,10049257,FR,Council District 2,TRAVIS COUNTY,78745,24.1,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20182671784,09/24/2018,2312,8900 N LAMAR BLVD,3126923,10103871,ED,Council District 4,TRAVIS COUNTY,78758,18.19,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20182790129,10/06/2018,121,600 W SLAUGHTER LN,3097211,10035631,FR,Council District 2,TRAVIS COUNTY,78748,24.23,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,OTHER
20182460389,09/03/2018,705,824 FAIRFIELD DR,3126008,10103105,ED,Council District 4,TRAVIS COUNTY,78758,18.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20183461191,12/12/2018,1635,200 GUADALUPE ST,3112768,10069807,GE,Council District 9,TRAVIS COUNTY,78701,11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20182590373,09/16/2018,307,E CESAR CHAVEZ ST / N IH 35 SVRD NB,3116587,10068234,GE,Council District 3,TRAVIS COUNTY,78702,9.02,,Moving Traffic Violation,M,BLACK,NO,,
20183400259,12/06/2018,802,3100 HIBBETTS RD,3137209,10070635,CH,Council District 1,TRAVIS COUNTY,78725,22.08,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20183400502,12/06/2018,916,6400 BLOCK S IH 35 NB,3105647,10041337,FR,Council District 2,TRAVIS COUNTY,78744,24.27,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,NO,,
20182590280,09/16/2018,720,THORNBERRY RD / NIGHT STAR DR,3138931,10054316,HE,Council District 2,TRAVIS COUNTY,78617,23.1,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20182980065,10/25/2018,108,11600 N MOPAC EXPY NB,3118354,10120312,AD,Council District 7,TRAVIS COUNTY,78758,18.49,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20183221352,11/18/2018,1833,6500 BLOCK S IH 35 NB,3105647,10041337,FR,Council District 2,TRAVIS COUNTY,78744,24.27,,Moving Traffic Violation,M,BLACK,NO,,
20182920138,10/19/2018,133,9500 N MOPAC EXPY NB,3115601,10113152,AD,Council District 7,TRAVIS COUNTY,78759,17.53,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20182820171,10/09/2018,306,8500 N IH 35 SVRD NB,3129127,10100486,ED,Council District 4,TRAVIS COUNTY,78753,18.13,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,DRUGS
20182481787,09/06/2018,357,12413 TECH RIDGE BLVD,3136930,10118796,ED,Council District 7,TRAVIS COUNTY,78753,18.39,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20183091716,11/05/2018,2138,7410 CHISOS PASS,3140649,10088651,CH,Council District 1,TRAVIS COUNTY,78724,22.01,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20182990109,10/26/2018,121,1200 W 6TH ST,3109730,10072438,BA,Council District 9,TRAVIS COUNTY,78703,12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,ALCOHOL
20183420168,12/08/2018,230,500 RIO GRANDE ST,3112060,10071081,GE,Council District 9,TRAVIS COUNTY,78701,11,,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20182601332,09/17/2018,1803,E 7TH ST / SAN JACINTO BLVD,3115183,10070857,GE,Council District 9,TRAVIS COUNTY,78701,11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,DRUGS
20183080350,11/04/2018,238,1515 W KOENIG LN,3116660,10093935,ID,Council District 7,TRAVIS COUNTY,78756,2.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20182431946,09/01/2018,236,4904 DOVE SPRINGS DR,3113767,10040688,FR,Council District 2,TRAVIS COUNTY,78744,24.12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,OTHER
20182640076,09/21/2018,312,1200 W 6TH ST,3109730,10072438,BA,Council District 9,TRAVIS COUNTY,78703,12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20182651319,09/22/2018,1758,N LAMAR BLVD / FAIRFIELD DR,3126221,10102839,ED,Council District 4,TRAVIS COUNTY,78753,18.06,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,NO,,
20182371692,08/25/2018,2131,7544 N LAMAR BLVD,3122285,10098561,ID,Council District 7,TRAVIS COUNTY,78757,15.04,,Moving Traffic Violation,M,WHITE,NO,,
20182930138,10/20/2018,134,1700 BLOCK W 6TH ST,3107140,10073730,BA,Council District 9,TRAVIS COUNTY,78703,12,,Moving Traffic Violation,M,WHITE,NO,,
20182990083,10/26/2018,152,4200 AIRPORT BLVD,3124875,10081353,CH,Council District 9,TRAVIS COUNTY,78722,3.07,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20183171685,11/13/2018,2221,3800 N MOPAC EXPY NB,3109527,10086764,BA,Council District 10,TRAVIS COUNTY,78731,1.01,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20182721709,09/29/2018,2258,100 BLOCK E RIVERSIDE DR,3113601,10066258,HE,Council District 9,TRAVIS COUNTY,78704,14.01,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,NOTHING
20182780229,10/05/2018,1623,12000 N MOPAC EXPY SVRD NB,3122689,10122193,AD,Council District 7,TRAVIS COUNTY,78758,18.49,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20183011909,10/29/2018,252,6500 N IH 35 NB,3125415,10092368,ID,Council District 4,TRAVIS COUNTY,78752,18.12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20183101893,11/06/2018,2334,300 N LAMAR BLVD SVRD NB,3110447,10071065,GE,Council District 9,TRAVIS COUNTY,78703,12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
